event_type,event_id,map_id,pos_x,pos_y,image_id,"direction(UP:0, DOWN:1, LEFT:2, RIGHT:3)","speed(not_move:0, slow:1, normal:2, fast:3, not_step:4)",param
event_generator,4104,41,3,4,17,0,0,"@reset_slide_walk_bottom.txt"
npc,4110,41,2,4,35,1,0,"Biggs
`We are pulling out now.
 You meet us at the den.

 Cloud, I'm counting on
 you about the reactor!"
event_generator,4120,41,0,0,17,0,0,"@041/target_talked.txt"
treasure_item,4130,41,7,4,0,1,0,1070
save_point,4131,41,7,7,0,0,0,
event_generator,4132,41,7,7,17,0,0,"@save_msg.txt"
event_generator,4133,41,3,6,17,0,0,"@041/door_open.txt"
event_generator,4200,42,20,3,17,0,0,"@reset_slide_walk.txt"
event_generator,4201,42,25,5,17,0,0,"@042/slide1.txt"
event_generator,4202,42,25,22,17,0,0,"@042/slide2.txt"
map_door,4250,42,20,3,8,0,0,0
map_door,4251,42,10,25,8,0,0,0
event_generator,4300,43,18,8,17,0,0,"@008/makouro_jump1.txt"
event_generator,4301,43,21,8,17,0,0,"@008/makouro_jump2.txt"
event_generator,4302,43,27,8,17,0,0,"@008/makouro_jump3.txt"
event_generator,4303,43,29,7,17,0,0,"@008/makouro_jump4.txt"
event_generator,4304,43,32,18,17,0,0,"@008/makouro_jump5.txt"
event_generator,4305,43,33,17,17,0,0,"@008/makouro_jump6.txt"
event_generator,4306,43,29,8,17,0,0,"@set_slide_walk.txt"
event_generator,4307,43,29,15,17,0,0,"@set_slide_walk.txt"
event_generator,4308,43,29,16,17,0,0,"@reset_slide_walk_bottom.txt"
event_generator,4309,43,33,18,17,0,0,"@set_slide_walk.txt"
event_generator,4400,44,3,3,17,0,0,"@set_slide_walk.txt"
event_generator,4401,44,3,4,17,0,0,"@reset_slide_walk_bottom.txt"
event_generator,4402,44,13,7,17,0,0,"@reset_slide_walk.txt"
event_generator,4403,44,13,8,17,0,0,"@set_slide_walk.txt"
event_generator,4404,44,13,10,17,0,0,"@set_slide_walk.txt"
event_generator,4405,44,13,11,17,0,0,"@reset_slide_walk_bottom.txt"
save_point,4406,44,6,10,0,0,0,
event_generator,4407,44,6,10,17,0,0,"@save_msg.txt"
npc2,4503,45,8,12,17,0,0,""
event_generator,4510,45,8,18,17,0,0,"@045/goban_makouro1.txt"
event_generator,4512,45,1,1,17,0,0,"@045/goban_makouro2.txt"
event_generator,4600,46,4,1,17,0,0,"@006/elevator_switch1.txt"
event_generator,4601,46,20,1,17,0,0,"@006/elevator_switch2.txt"
treasure_box,4700,47,19,12,1,0,0,1003
save_point,4701,47,8,7,0,0,0,
event_generator,4702,47,8,7,17,0,0,"@save_msg.txt"
npc2,4740,47,13,7,17,0,0,""
npc2,4741,47,13,8,17,0,0,""
map_obj,4750,47,13,7,31,0,0,0
map_obj,4751,47,13,8,31,0,0,0
event_generator,4810,48,7,24,17,0,0,"@048/goban_makouro3.txt"
npc2,4901,49,5,11,15,1,0,""
npc,4902,49,6,23,17,0,0,"`I'm giving her some
 more time, y'know."
npc3,4903,49,7,24,30,0,4,"`She said you leave
 me alone, y'know."
event_generator,4910,49,20,11,17,0,0,"@049/slum_church1.txt"
event_generator,4911,49,1,1,17,0,0,"@049/slum_church2.txt"
map_door,4950,49,6,23,16,0,0,0
npc2,5140,51,11,12,139,1,4,""
npc2,5141,51,13,12,139,1,4,""
npc2,5142,51,12,15,139,1,4,""
npc2,5143,51,17,9,139,1,4,""
npc2,5144,51,18,12,139,1,4,""
npc2,5145,51,19,15,139,1,4,""
event_generator,5150,51,12,37,17,0,0,"@reset_slide_walk.txt"
event_generator,5151,51,12,38,17,0,0,"@set_slide_walk.txt"
event_generator,5152,51,12,47,17,0,0,"@set_slide_walk.txt"
event_generator,5153,51,12,48,17,0,0,"@reset_slide_walk_bottom.txt"
event_generator,5154,51,19,37,17,0,0,"@reset_slide_walk_bottom.txt"
event_generator,5155,51,19,36,17,0,0,"@set_slide_walk.txt"
event_generator,5156,51,19,27,17,0,0,"@set_slide_walk.txt"
event_generator,5157,51,19,26,17,0,0,"@reset_slide_walk.txt"
event_generator,5158,51,9,24,17,0,0,"@reset_slide_walk_bottom.txt"
event_generator,5159,51,9,23,17,0,0,"@set_slide_walk.txt"
event_generator,5160,51,9,13,17,0,0,"@set_slide_walk.txt"
event_generator,5161,51,9,12,17,0,0,"@reset_slide_walk.txt"
event_generator,5164,51,17,20,17,0,0,"@051/church_backroom1.txt"
event_generator,5170,51,0,0,17,0,0,"@051/barrel1.txt"
event_generator,5171,51,0,0,17,0,0,"@051/barrel2.txt"
event_generator,5172,51,0,0,17,0,0,"@051/barrel3.txt"
event_generator,5173,51,0,0,17,0,0,"@051/barrel4.txt"
event_generator,5174,51,0,0,17,0,0,"@051/barrel5.txt"
event_generator,5175,51,0,0,17,0,0,"@051/barrel6.txt"
save_point,5190,51,13,31,0,0,0,
event_generator,5191,51,13,31,17,0,0,"@save_msg.txt"
event_generator,5300,53,17,14,17,0,0,"@053/on_the_church.txt"
map_door,5350,53,16,20,15,0,0,0
event_generator,5400,54,39,11,17,0,0,"@054/gobangai_slums1.txt"
event_generator,5401,54,35,14,17,0,0,"@054/gobangai_slums_jump1_1.txt"
event_generator,5402,54,35,15,17,0,0,"@054/gobangai_slums_jump1_2.txt"
event_generator,5403,54,34,13,17,0,0,"@054/gobangai_slums_jump2_1.txt"
event_generator,5404,54,34,14,17,0,0,"@054/gobangai_slums_jump2_2.txt"
event_generator,5405,54,32,13,17,0,0,"@054/gobangai_slums_jump3_1.txt"
event_generator,5406,54,32,14,17,0,0,"@054/gobangai_slums_jump3_2.txt"
event_generator,5407,54,31,11,17,0,0,"@054/gobangai_slums_jump4_1.txt"
event_generator,5408,54,31,12,17,0,0,"@054/gobangai_slums_jump4_2.txt"
event_generator,5409,54,29,11,17,0,0,"@054/gobangai_slums_jump5_1.txt"
event_generator,5410,54,29,12,17,0,0,"@054/gobangai_slums_jump5_2.txt"
event_generator,5411,54,28,13,17,0,0,"@054/gobangai_slums_jump6_1.txt"
event_generator,5412,54,28,14,17,0,0,"@054/gobangai_slums_jump6_2.txt"
event_generator,5413,54,26,13,17,0,0,"@054/gobangai_slums_jump7_1.txt"
event_generator,5414,54,26,14,17,0,0,"@054/gobangai_slums_jump7_2.txt"
event_generator,5415,54,25,15,17,0,0,"@054/gobangai_slums_jump8_1.txt"
event_generator,5416,54,25,16,17,0,0,"@054/gobangai_slums_jump8_2.txt"
event_generator,5417,54,23,15,17,0,0,"@054/gobangai_slums_jump9_1.txt"
event_generator,5418,54,23,16,17,0,0,"@054/gobangai_slums_jump9_2.txt"
event_generator,5419,54,20,13,17,0,0,"@054/gobangai_slums2.txt"
event_generator,5420,54,19,13,17,0,0,"@054/gobangai_slums_jump10_1.txt"
event_generator,5421,54,19,14,17,0,0,"@054/gobangai_slums_jump10_2.txt"
event_generator,5422,54,16,15,17,0,0,"@054/gobangai_slums_jump11_1.txt"
event_generator,5423,54,16,16,17,0,0,"@054/gobangai_slums_jump11_2.txt"
event_generator,5424,54,13,17,17,0,0,"@054/gobangai_slums_jump12_1.txt"
event_generator,5425,54,13,18,17,0,0,"@054/gobangai_slums_jump12_2.txt"
save_point,5540,55,12,9,0,0,0,
event_generator,5541,55,12,9,17,0,0,"@save_msg.txt"
npc3,5622,56,8,9,70,3,0,"`Aaahh==I'm bored.
 Maybe I visit that place
 in Slum 6 again=="
npc,5623,56,9,9,71,1,0,"`Hmm?
 You're not from around
 here. Shoo, scram!

 Slum 6 is on the other
 side of this wall.
 It's a paradise too good
 for strangers like you."
npc2,5740,57,22,19,17,1,4,""
npc2,5741,57,23,19,17,1,4,""
npc2,5742,57,24,19,17,1,4,""
npc2,5743,57,25,19,17,1,4,""
npc,5800,58,13,22,66,3,0,"`The man inside is a
 little funny in the head.
 He only moans every time
 he's talked to."
npc,5801,58,23,13,90,1,2,"`Do you know the
 Wall Market?


#2
  Yeah.
  Nope.


[[`Is that so?
 Then I may ask you to
 buy something for me==]]
[[`It's a market in Slum 6.
 They have every kind of
 goods, but the way to get
 there is a little==]]"
npc,5802,58,14,12,72,0,3,"`Coming through!
 Come into the shop if
 you want something!"
npc,5803,58,28,20,68,0,2,"`What I'm doing?
 I'm walking around
 looking down.

 You find many things
 dropped on the street,
 but nothing comes down
 from above. See?"
npc,5804,58,28,14,85,1,2,"`Bow, wow!"
event_generator,5820,58,13,20,17,0,0,"@058/gobangai_slums4.txt"
map_door,5850,58,20,24,0,0,0,0
map_door,5851,58,25,21,0,0,0,0
map_door,5852,58,31,15,0,0,0,0
npc,5900,59,3,7,79,1,4,"Ragged Man
`Uh==Ah==Aah=="
event_generator,6000,60,0,0,17,0,0,"@060/gobangai_slums_materia_shop.txt"
npc2,6022,60,6,6,17,0,0,""
npc_event,6023,60,6,5,66,1,0,"none"
map_door,6050,60,6,11,0,0,0,0
event_generator,6100,61,0,0,17,0,0,"@061/gobangai_slums_item_shop.txt"
npc2,6122,61,6,7,17,0,0,""
npc_event,6123,61,6,6,78,1,0,"none"
map_door,6150,61,6,13,0,0,0,0
event_generator,6200,62,0,0,17,0,0,"@062/gobangai_slums6.txt"
npc,6222,62,7,7,91,0,0,"`Heck==!
 What President Shinra
 tells us is a big bag of
 complete bullshit.
 But I don't trust
 that AVALANCHE or
 Have-a-lunch or
 whatever neither.
 They gloss it over
 but I bet they're
 just jealous of
 upsiders, after all.
 Whom do I trust?
 Me, myself, of course.
 Because I don't lie
 to myself."
map_door,6250,62,8,12,0,0,0,0
map_door,6251,62,10,4,0,0,0,0
event_generator,6300,63,0,0,17,0,0,"@063/gobangai_slums7.txt"
npc,6322,63,7,7,106,0,0,"`Zzz==



 ==There==nobody==
 find it==mumble==


 The upper and==lower=="
npc,6323,63,9,3,17,0,0,"   TURTLE PARADISE NEWS
         Issue 1


     Good drinks and
  Glorious time for you==


      Visit the bar
    [Turtle Paradise]"
npc2,6324,63,9,6,17,0,0,""
npc2,6422,64,9,5,17,0,0,""
npc2,6423,64,8,6,17,0,0,""
npc_event,6424,64,8,5,79,3,0,""
npc2,6425,64,18,5,17,0,0,""
npc2,6426,64,17,6,17,0,0,""
npc_event,6427,64,18,6,72,2,0,""
npc,6428,64,12,4,65,1,0,"`Honk!
 Next Midgar,
 Next Midgar.

 Please notify the driver
 if you want to get off!


 I heard that in Midgar
 everythin's glitterin'
 an' zoomin' an' clangin'
 an' such.
 Jeez.
 I wanna go there someday."
event_generator,6400,64,0,0,17,0,0,"@064/gobangai_slums_weapon_shop1.txt"
event_generator,6401,64,0,0,17,0,0,"@064/gobangai_slums_weapon_shop2.txt"
event_generator,6402,64,0,0,17,0,0,"@064/gobangai_slums_weapon_shop3.txt"
event_generator,6403,64,0,0,17,0,0,"@064/gobangai_slums_weapon_shop4.txt"
event_generator,6500,65,15,20,17,0,0,"@065/waterfall.txt"
treasure_item,6530,65,29,20,0,0,0,1003
treasure_materia,6531,65,22,20,4,0,0,4313
save_point,6540,65,15,21,0,0,0,
event_generator,6541,65,15,21,17,0,0,"@save_msg.txt"
map_door,6550,65,11,19,14,0,0,0
event_generator,6600,66,9,14,17,0,0,"@066/aeris's_house1.txt"
event_generator,6602,66,0,0,17,0,0,"@066/aeris's_house3.txt"
npc_event,6621,66,17,12,38,1,0,"Elmyra
`That gleam in your eyes==
 You are a SOLDIER,
 aren't you?"
event_generator,6700,67,12,7,17,0,0,"@067/aeris's_house4.txt"
event_generator,6701,67,24,12,17,0,0,"@067/cloud's_memory1.txt"
treasure_box4,6740,67,4,10,0,0,0,1000/1007
map_door,6750,67,5,9,14,0,0,0
map_door,6751,67,11,12,14,0,0,0
event_generator,6800,68,12,8,17,0,0,"@068/rokubangai1.txt"
event_generator,6900,69,15,27,17,0,0,"@069/midori_park1.txt"
npc_event,7020,70,14,22,155,1,1,"none"
npc_event,7021,70,16,23,155,2,1,"none"
treasure_materia,7030,70,23,25,2,0,0,4201
npc_event,7090,70,19,25,80,3,0,"none"
npc_event,7091,70,21,18,80,3,0,"none"
npc_event,7092,70,10,15,80,3,0,"none"
npc_event,7093,70,8,22,80,3,0,"none"
npc_event,7094,70,18,22,80,3,0,"none"
npc_event,7095,70,19,16,80,3,0,"none"
npc_event,7096,70,9,17,80,3,0,"none"
npc_event,7097,70,10,23,80,3,0,"none"
npc2,7198,71,9,8,61,2,0,""
event_generator,7199,71,0,0,17,0,0,"@071/temp.txt"
event_generator,7100,71,6,3,17,0,0,"@071/wall_market1.txt"
event_generator,7101,71,7,3,17,0,0,"@071/wall_market1.txt"
event_generator,7102,71,8,3,17,0,0,"@071/wall_market1.txt"
event_generator,7110,71,2,8,17,0,0,"@071/rokubangai3_1.txt"
event_generator,7111,71,2,9,17,0,0,"@071/rokubangai3_2.txt"
event_generator,7112,71,2,10,17,0,0,"@071/rokubangai3_3.txt"
npc_event,7220,72,6,38,66,1,0,"`Hi there, you two.
 Would you like to rest
 a while?

 We have beautiful rooms.
 How about that?"
npc_event,7221,72,16,17,71,1,1,"`Yo, buddy!
 That's one good-looking
 chick you got with you.

 You'd make a good money
 if you take her to Don!"
npc_event,7222,72,16,41,79,1,1,"`I make up my mind.
 Hmmmmm.


 Huh? About what?



 He-he,
 As if you didn't know!
 It's that place to the
 right from here!"
npc_event,7223,72,9,33,89,0,0,"`I love cats.
 But I think this one's
 a little too big."
npc_event,7224,72,12,25,90,1,0,"`Please, have a seat.
 We are passing out
 drug coupons to our
 customers today."
npc_event,7225,72,5,17,70,0,0,"`Let me see.
 Do I want it?"
npc,7226,72,18,18,77,0,0,"`Not cooked enough yet.
 Please come back later."
map_door,7250,72,5,37,9,0,0,0
map_door,7251,72,10,31,9,0,0,0
map_door,7252,72,13,34,9,0,0,0
map_door,7253,72,11,24,9,0,0,0
map_door,7254,72,6,15,9,0,0,0
map_door,7255,72,16,12,9,0,0,0
event_generator,7281,72,7,39,17,0,0,"@072/wall_market3_1.txt"
event_generator,7282,72,7,38,17,0,0,"@072/wall_market3_2.txt"
save_point,7298,72,18,26,0,0,0,
event_generator,7299,72,18,26,17,0,0,"@save_msg.txt"
event_generator,7300,73,19,11,17,0,0,"@073/kill_smoke2.txt"
event_generator,7301,73,0,0,17,0,0,"@073/wm_inn.txt"
npc2,7320,73,15,8,17,0,0,""
npc_event,7321,73,15,7,68,1,0,"none"
map_door,7350,73,13,14,4,0,0,0
treasure_box,7351,73,17,15,0,0,0,1023
event_generator,7400,74,6,13,17,0,0,"@074/kill_smoke3.txt"
event_generator,7401,74,0,0,17,0,0,"@074/wm_item_dispenser.txt"
npc2,7410,74,6,5,17,2,0,""
event_generator,7500,75,4,17,17,0,0,"@075/kill_smoke4.txt"
npc,7510,75,7,14,66,2,0,"`I see you did it.
 He's been sewing your
 dress since he got back."
npc,7511,75,6,14,17,0,0,"`Hello.
 Please take your time."
npc,7512,75,7,12,69,0,4,"`Hey, don't push!
 Where's your manners?"
map_door,7550,75,4,17,9,0,0,0
map_door,7551,75,9,6,4,0,0,0
event_generator,7600,76,3,12,17,0,0,"@076/kill_smoke5.txt"
event_generator,7601,76,0,0,17,0,0,"@076/wm_materia_shop1.txt"
npc_event,7610,76,5,5,106,1,4,"none"
npc2,7611,76,5,6,17,0,0,""
map_door,7650,76,3,12,10,0,0,0
map_door,7750,77,3,17,9,0,0,0
treasure_box,7751,77,7,13,0,0,0,1016
event_generator,7700,77,3,17,17,0,0,"@077/kill_smoke6.txt"
event_generator,7701,77,8,6,17,0,0,"@077/kill_smoke6.txt"
event_generator,7702,77,3,15,17,0,0,"@077/wm_meshidokoro1.txt"
event_generator,7703,77,5,12,17,0,0,"@077/wm_meshidokoro2.txt"
event_generator,7704,77,4,9,17,0,0,"@077/wm_meshidokoro3.txt"
event_generator,7707,77,0,0,17,0,0,"@077/wm_meshidokoro6.txt"
npc,7710,77,7,7,90,3,0,"`Excuse me, sir.
 This is a private area."
npc,7711,77,6,11,68,2,0,"`Excuse me, sir,
 Please use the main
 entrance."
npc3,7712,77,4,5,79,3,0,"`Hm==Mf==Cough==
 You surprised me!"
npc3,7713,77,4,6,71,3,0,"`Now I'm entitled to
 today's coupon."
npc3,7714,77,4,7,66,3,0,"`I always have
 Today's Special."
npc3,7715,77,4,8,70,3,0,"`I owe it to Don that
 I can eat everyday."
npc3,7716,77,4,10,94,3,0,"`Munch, munch=="
npc3,7717,77,4,11,91,3,0,"`Now I'm entitled to
 today's coupon."
event_generator,7800,78,6,13,17,0,0,"@078/kill_smoke7.txt"
event_generator,7801,78,0,0,17,0,0,"@078/wm_item_shop.txt"
npc_event,7810,78,6,6,66,0,0,"none"
npc2,7811,78,6,7,17,0,0,""
map_door,7850,78,6,13,9,0,0,0
event_generator,7900,79,2,12,17,0,0,"@079/kill_smoke8.txt"
event_generator,7903,79,0,0,17,0,0,"@079/wall_market4.txt"
event_generator,7904,79,0,0,17,0,0,"@079/wall_market5.txt"
event_generator,7905,79,0,0,17,0,0,"@079/wall_market6.txt"
npc3,7920,79,4,11,71,3,0,"Johnny
`Ah==
 To be inside==

 Or not to be inside?



 Sigh==Why I got to be
 all literary at times
 like this? Silly me!"
npc,7921,79,9,13,31,0,1,"`Groan! This is no good==
 I can't go any farther.


 My level and salary are
 not enough at all.
 I'm unworthy here."
npc2,7922,79,12,13,70,0,3,""
npc,7923,79,9,11,90,3,0,"`Welcome to the
 Honeybee Inn!
 Even a nerd like you
 can meet your dream girl!
 Looking for a girlfriend?



#2
  A girl called Tifa?
  Not interested.


[[`Oh, you got sharp ears!
 Tifa is our freshest
 newest girl.

 I'm afraid she's having
 an interview right now.


 It's our customary here
 in the Honeybee Inn.
 New girls are brought to
 Don Corneo's residence.
 Don is a famed bachelor
 but these days he's very
 keen on bride hunting.]]
[[`So you have no lack of
 romance? Good for you.]]"
npc,7924,79,10,11,131,2,0,"`The Honeybee Inn
 is a private club.
 We must ask you to leave."
event_generator,8000,80,8,17,17,0,0,"@080/honey_bee_inn1_1.txt"
event_generator,8002,80,0,0,17,0,0,"@080/honey_bee_inn2.txt"
event_generator,8003,80,0,0,17,0,0,"@080/honey_bee_inn3.txt"
event_generator,8004,80,0,0,17,0,0,"@080/honey_bee_inn4.txt"
event_generator,8005,80,0,0,17,0,0,"@080/honey_bee_inn5.txt"
event_generator,8006,80,0,0,17,0,0,"@080/honey_bee_inn6.txt"
event_generator,8007,80,0,0,17,0,0,"@080/honey_bee_inn7.txt"
npc_event,8011,80,8,11,40,1,2,"`Please choose a room@
 (He looks queer==well,
 most of them are@)"
npc,8012,80,5,6,17,0,0,"`Nest@ of Love



{I see it's vacant.



#2
  I like this room.
  Hold it.


[[]]
[[ ==]]"
npc,8013,80,5,15,17,0,0,"`Nest@ of Groups



{I see it's vacant.



#2
  I like this room.
  Hold it.


[[]]
[[ ==]]"
npc,8014,80,12,6,17,0,0,"`Nest@ of Lovers



{I see it's occupied.



#2
  Listen in.
  Peep in.


[[]]
[[]]"
npc,8015,80,12,15,17,0,0,"`Nest@ of Queenbee



{I see it's occupied.



#2
  Listen in.
  Peep in.


[[]]
[[]]"
npc,8016,80,3,6,17,0,0,"`Nest@ of Love



{Will they let me switch?



#2
  I like this room better.
  Holt it.


[[]]
[[]]"
npc,8017,80,3,15,17,0,0,"`Nest@ of Groups



{Will they let me switch?



#2
  I like this room better.
  Holt it.


[[]]
[[]]"
map_door,8050,80,8,4,11,0,0,0
map_door,8051,80,5,6,11,0,0,0
map_door,8052,80,5,15,11,0,0,0
map_door,8053,80,12,6,11,0,0,0
map_door,8054,80,12,15,11,0,0,0
event_generator,8100,81,11,8,17,0,0,"@081/honey_bee_inn8.txt"
event_generator,8101,81,0,0,17,0,0,"@081/honey_bee_inn10.txt"
event_generator,8102,81,0,0,17,0,0,"@081/honey_bee_inn11_1.txt"
event_generator,8104,81,0,0,17,0,0,"@081/honey_bee_inn12.txt"
npc3,8130,81,6,6,40,0,0,"`==



 (Can't he see that I'm
 doing my face now?
 He's so insensitive==
 gotta ignore him)"
npc3,8131,81,7,6,40,0,0,"`Eeeek@



 Nooo!"
npc2,8133,81,9,7,40,0,0,""
event_generator,8200,82,11,4,17,0,0,"@082/honey_bee_inn13.txt"
event_generator,8201,82,11,4,17,0,0,"@082/honey_bee_inn14.txt"
npc2,8211,82,11,4,17,0,0,""
npc2,8212,82,7,11,17,0,0,""
npc_event,8213,82,7,11,10,1,3,"none"
map_door,8250,82,11,4,12,0,0,0
event_generator,8300,83,11,4,17,0,0,"@083/honey_bee_inn21.txt"
npc2,8311,83,11,4,17,0,0,""
map_door,8350,83,11,4,12,0,0,0
event_generator,8400,84,11,37,17,0,0,"@084/kill_smoke9.txt"
event_generator,8401,84,12,37,17,0,0,"@084/kill_smoke9.txt"
event_generator,8402,84,13,37,17,0,0,"@084/kill_smoke9.txt"
event_generator,8403,84,0,0,17,0,0,"@084/wall_market7.txt"
event_generator,8404,84,0,0,17,0,0,"@084/wall_market8.txt"
npc2,8411,84,9,32,68,0,0,""
npc2,8412,84,9,30,78,1,0,""
map_door,8450,84,17,29,9,0,0,0
map_door,8451,84,8,21,9,0,0,0
map_door,8452,84,17,19,9,0,0,0
npc,8510,85,10,15,131,1,0,"`Listen, Don has nothing
 to do with guys.
 Just leave us alone."
npc2,8511,85,11,14,17,1,0,""
map_door,8550,85,10,14,4,0,0,0
map_door,8551,85,11,14,4,0,0,0
event_generator,8600,86,0,0,17,0,0,"@086/wm_weapon_shop.txt"
event_generator,8605,86,0,0,17,0,0,"@086/wm_armor_shop.txt"
npc_event,8610,86,11,8,66,1,0,"none"
npc2,8611,86,11,9,17,0,0,""
npc_event,8612,86,4,14,79,0,0,""
npc,8613,86,7,13,17,0,0,"`What do you want?
 I won't listen a word
 about the storage yard."
npc,8614,86,7,14,17,0,0,"`What do you want?
 I won't listen a word
 about the storage yard."
npc_event,8616,86,9,8,68,1,0,"none"
npc2,8617,86,9,9,17,0,0,""
event_generator,8700,87,0,0,17,0,0,"@087/wm_gym1.txt"
npc2,8709,87,14,12,17,1,0,"`Now 1 2 3
 Rhythm's all in squat."
npc_event,8710,87,14,12,44,1,0,"none"
npc_event,8711,87,13,15,110,3,0,"`Our Brother is the
 Brother among brothers!"
npc_event,8712,87,15,15,110,2,0,"`Hey, Brother!
 Are you allright?"
npc3,8713,87,11,8,88,0,4,"`Oh, my.
 I'm getting fat again."
npc,8714,87,5,10,111,0,0,"`Why don't you



 join me?"
npc,8719,87,12,19,111,2,0,"`Don't worry about that.
 This is common."
event_generator,8730,87,9,19,17,0,0,"@087/wm_gym7_1.txt"
event_generator,8731,87,10,19,17,0,0,"@087/wm_gym7_2.txt"
event_generator,8732,87,11,19,17,0,0,"@087/wm_gym7_3.txt"
event_generator,8733,87,10,23,17,0,0,"@087/wm_squat.txt"
event_generator,8800,88,0,0,17,0,0,"@088/wm_yoidore1.txt"
event_generator,8801,88,0,0,17,0,0,"@088/wm_yoidore2.txt"
event_generator,8803,88,0,0,17,0,0,"@088/wm_yoidore3.txt"
event_generator,8804,88,4,7,17,0,0,"@088/wm_yoidore4.txt"
npc3,8810,88,18,10,77,3,4,"`Sigh,
 Nothing goes well."
npc2,8811,88,13,10,66,0,0,""
npc2,8812,88,14,9,88,2,0,""
npc,8813,88,6,13,90,1,0,"`What do you want?
 Order? Over the counter,
 please."
npc2,8815,88,7,8,79,2,0,""
npc,8816,88,3,6,66,3,4,"`Look, do you have some
 medicine?
 I guess I've drunk too
 much==eeww=="
map_door,8850,88,4,7,4,0,0,0
npc2,8911,89,12,48,17,0,0,"`Everyone's gone climbing
 up this wire.
 Aren't they scared? Brrr."
event_generator,9100,91,9,18,17,0,0,"@091/don_corneo_start.txt"
npc_event,9122,91,4,12,131,3,0,"`Don's waiting
 in this room.
 Heh-heh=="
npc2,9123,91,9,18,17,0,0,"none"
npc2,9124,91,10,18,17,0,0,"none"
npc,9125,91,17,6,17,0,0,"It's closed firmly=="
npc,9126,91,17,7,17,0,0,"It's closed firmly=="
npc,9127,91,9,5,17,0,0,"   DON CORNEO'S OFFICE
       AUTHORIZED
     PERSONNEL ONLY"
npc,9128,91,10,5,17,0,0,"   DON CORNEO'S OFFICE
       AUTHORIZED
     PERSONNEL ONLY"
event_generator,9200,92,5,12,17,0,0,"@092/don_corneo_meet_tifa1_1.txt"
event_generator,9201,92,5,15,17,0,0,"@092/don_corneo_meet_tifa1_2.txt"
npc_event,9222,92,3,13,130,2,2,"none"
treasure_item,9230,92,2,12,2,1,0,1003
event_generator,9300,93,4,7,17,0,0,"@093/don_corneo_pick1_1.txt"
event_generator,9301,93,5,7,17,0,0,"@093/don_corneo_pick1_2.txt"
event_generator,9302,93,9,7,17,0,0,"@093/don_corneo_pick1_3.txt"
event_generator,9303,93,10,7,17,0,0,"@093/don_corneo_pick1_4.txt"
event_generator,9310,93,7,2,17,0,0,"@093/don_corneo1.txt"
npc_event,9323,93,7,6,39,1,0,"none"
npc_event,9324,93,4,6,133,1,0,"none"
npc_event,9325,93,10,6,132,1,0,"none"
map_door,9350,93,7,1,13,0,0,0
event_generator,9400,94,7,9,17,0,0,"@094/don_corneo_scotch1.txt"
event_generator,9402,94,7,12,17,0,0,"@094/don_corneo_scotch3.txt"
npc_event,9423,94,4,9,131,1,0,"`Oops!



 Not so fast.
 Let's have some
 more fun with us."
npc_event,9424,94,6,7,90,3,0,"`You have some nice
 bod, don't you?
 What a cheesecake==

 ==or should I say
 a beefcake==?"
npc_event,9425,94,7,8,131,0,0,"`Ooh, your eyes!
 Such mysterious gleams==
 I'm crazy for you!"
npc_event,9426,94,9,9,66,1,0,"`Shall we dance,
 my girl?
 We step together and our
 heart'll come together=="
npc_event,9427,94,10,11,70,3,0,"`Come on, baby!



 Oh your heart is
 cute and tight and
 it's gonna heat with
 what a good beat!"
treasure_item,9430,94,10,10,1,1,0,1007
event_generator,9500,95,6,7,17,0,0,"@095/don_corneo2.txt"
treasure_item,9530,95,3,7,1,1,0,1013
map_door,9550,95,6,15,13,0,0,0
event_generator,9600,96,40,15,17,0,0,"@096/sewer1.txt"
event_generator,9604,96,21,30,17,0,0,"@096/sewer3.txt"
event_generator,9606,96,21,9,17,0,0,"@096/sewer5_1.txt"
event_generator,9607,96,22,10,17,0,0,"@096/sewer5_2.txt"
npc2,9623,96,21,29,17,2,0,""
event_generator,9660,96,11,25,17,0,0,"@reset_slide_walk.txt"
event_generator,9661,96,11,26,17,0,0,"@set_slide_walk.txt"
event_generator,9662,96,11,28,17,0,0,"@set_slide_walk.txt"
event_generator,9663,96,11,29,17,0,0,"@reset_slide_walk_bottom.txt"
event_generator,9664,96,21,26,17,0,0,"@reset_slide_walk.txt"
event_generator,9665,96,21,27,17,0,0,"@set_slide_walk.txt"
event_generator,9666,96,21,29,17,0,0,"@set_slide_walk.txt"
event_generator,9667,96,21,30,17,0,0,"@reset_slide_walk_bottom.txt"
event_generator,9672,96,21,20,17,0,0,"@reset_slide_walk.txt"
event_generator,9673,96,21,21,17,0,0,"@set_slide_walk.txt"
event_generator,9674,96,21,23,17,0,0,"@set_slide_walk.txt"
event_generator,9675,96,21,24,17,0,0,"@reset_slide_walk_bottom.txt"
treasure_item,9630,96,8,31,2,1,0,1000
treasure_materia,9631,96,22,15,2,0,0,4200
event_generator,9760,97,9,29,17,0,0,"@reset_slide_walk.txt"
event_generator,9761,97,9,30,17,0,0,"@set_slide_walk.txt"
event_generator,9762,97,9,32,17,0,0,"@set_slide_walk.txt"
event_generator,9763,97,9,33,17,0,0,"@reset_slide_walk_bottom.txt"
event_generator,9764,97,8,17,17,0,0,"@set_slide_walk.txt"
event_generator,9765,97,8,18,17,0,0,"@reset_slide_walk_bottom.txt"
event_generator,9766,97,8,12,17,0,0,"@097/out_sewer.txt"
event_generator,9800,98,9,32,17,0,0,"@098/train_graveyard_1.txt"
